,source,target,association
1874,84,21,['Order of the Phoenix']
1875,84,22,['British Ministry of Magic']
1876,84,24,"['Order of the Phoenix', ""Dumbledore's Army""]"
1877,84,25,"['British Ministry of Magic', 'Order of the Phoenix']"
1878,84,27,['Order of the Phoenix']
1879,84,34,"['Order of the Phoenix', 'Albus Dumbledore']"
1880,84,36,"[""Dumbledore's Army""]"
1881,84,37,"['Gryffindor', ""Dumbledore's Army""]"
1882,84,39,['Albus Dumbledore']
1883,84,40,"['Order of the Phoenix', 'Albus Dumbledore']"
1884,84,43,['British Ministry of Magic']
1885,84,46,"[""Dumbledore's Army""]"
1886,84,54,['Gryffindor']
1887,84,55,"['Gryffindor', 'Order of the Phoenix', 'Albus Dumbledore']"
1888,84,56,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
1889,84,63,['Gryffindor']
1890,84,64,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Albus Dumbledore']"
1891,84,65,['Order of the Phoenix']
1892,84,66,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1893,84,67,"['Potter family', 'Weasley family']"
1894,84,68,"[""Dumbledore's Army""]"
1895,84,71,"['Gryffindor', ""Dumbledore's Army"", 'Slug Club', 'Gryffindor Quidditch team']"
1896,84,72,['Gryffindor']
1897,84,73,"['British Ministry of Magic', 'Order of the Phoenix']"
1898,84,75,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
1899,84,79,['Gryffindor']
1900,84,83,['Order of the Phoenix']
1901,84,85,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1902,84,88,['Slug Club']
1903,84,91,"['British Ministry of Magic', 'Albus Dumbledore']"
1904,84,92,['British Ministry of Magic']
1905,84,93,"['British Ministry of Magic', 'Order of the Phoenix']"
1906,84,95,['Slug Club']
1907,84,98,"['Order of the Phoenix', 'Albus Dumbledore']"
1908,84,99,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
1909,84,100,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
1910,84,103,"['British Ministry of Magic', 'Potter family', 'Gryffindor', 'Order of the Phoenix', 'Department of Magical Law Enforcement', 'Weasley family']"
1911,84,104,"['Gryffindor', 'Order of the Phoenix', 'Weasley family', 'Gryffindor Quidditch team']"
1912,84,105,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team']"
1913,84,106,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team']"
1914,84,107,"['British Ministry of Magic', 'Gryffindor', 'Weasley family']"
1915,84,108,"['British Ministry of Magic', 'Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team']"
1916,84,109,"['Gryffindor', 'Order of the Phoenix', 'Weasley family']"
1917,84,110,"['Gryffindor', 'Gryffindor Quidditch team']"
1918,84,111,['Slug Club']
1919,84,112,"[""Dumbledore's Army""]"
1920,84,113,['Potter family']
1921,84,114,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
1922,84,115,['Department of Magical Law Enforcement']
1923,84,116,"[""Dumbledore's Army""]"
1924,84,118,"['Gryffindor', ""Dumbledore's Army""]"
1925,84,123,"[""Dumbledore's Army""]"
1926,84,125,"['Order of the Phoenix', 'Weasley family']"
1927,84,131,['British Ministry of Magic']
1928,84,132,['Gryffindor']
1929,84,133,"['Order of the Phoenix', 'Albus Dumbledore']"
1930,84,134,"['British Ministry of Magic', 'Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Slug Club', 'Department of Magical Law Enforcement', 'Weasley family']"
1931,84,139,"['Gryffindor', ""Dumbledore's Army"", 'Weasley family', 'Gryffindor Quidditch team']"
1932,84,142,['Order of the Phoenix']
1933,84,143,"['Order of the Phoenix', ""Dumbledore's Army""]"
1934,84,145,['Order of the Phoenix']
1935,84,146,"['Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Department of Magical Law Enforcement', 'Albus Dumbledore', 'Gryffindor Quidditch team']"
1936,84,151,"[""Dumbledore's Army""]"
1937,84,152,"['Gryffindor', ""Dumbledore's Army""]"
1938,84,154,['Albus Dumbledore']
1939,84,155,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Slug Club']"
1940,84,162,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
1941,84,165,"['British Ministry of Magic', 'Order of the Phoenix']"
1942,84,168,['Order of the Phoenix']
1943,84,169,"['Gryffindor', ""Dumbledore's Army""]"
1944,84,172,"['Potter family', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army"", 'Slug Club', 'Weasley family', 'Gryffindor Quidditch team']"
1945,84,173,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Weasley family']"
1946,84,175,"['British Ministry of Magic', 'Gryffindor', 'Order of the Phoenix', ""Dumbledore's Army""]"
1947,85,5,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1948,85,9,['Order of the Phoenix']
1949,85,10,['Gryffindor']
1950,85,16,['Gryffindor']
1951,85,21,['Order of the Phoenix']
1952,85,24,['Order of the Phoenix']
1953,85,25,['Order of the Phoenix']
1954,85,27,['Order of the Phoenix']
1955,85,34,['Order of the Phoenix']
1956,85,37,['Gryffindor']
1957,85,40,['Order of the Phoenix']
1958,85,54,['Gryffindor']
1959,85,55,"['Gryffindor', 'Order of the Phoenix']"
1960,85,56,"['Gryffindor', 'Order of the Phoenix']"
1961,85,63,['Gryffindor']
1962,85,64,"['Gryffindor', 'Order of the Phoenix']"
1963,85,65,['Order of the Phoenix']
1964,85,66,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1965,85,67,['Potter family']
1966,85,71,"['Gryffindor', 'Gryffindor Quidditch team']"
1967,85,72,['Gryffindor']
1968,85,73,['Order of the Phoenix']
1969,85,79,['Gryffindor']
1970,85,83,['Order of the Phoenix']
1971,85,84,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1972,85,93,['Order of the Phoenix']
1973,85,98,['Order of the Phoenix']
1974,85,100,"['Gryffindor', 'Gryffindor Quidditch team']"
1975,85,103,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1976,85,104,"['Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1977,85,105,"['Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1978,85,106,"['Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1979,85,107,['Gryffindor']
1980,85,108,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1981,85,109,"['Gryffindor', 'Order of the Phoenix']"
1982,85,110,"['Gryffindor', 'Gryffindor Quidditch team']"
1983,85,113,['Potter family']
1984,85,114,"['Gryffindor', 'Gryffindor Quidditch team']"
1985,85,118,['Gryffindor']
1986,85,125,['Order of the Phoenix']
1987,85,132,['Gryffindor']
1988,85,133,['Order of the Phoenix']
1989,85,134,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1990,85,139,"['Gryffindor', 'Gryffindor Quidditch team']"
1991,85,142,['Order of the Phoenix']
1992,85,143,['Order of the Phoenix']
1993,85,145,['Order of the Phoenix']
1994,85,146,"['Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
1995,85,152,['Gryffindor']
1996,85,155,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
1997,85,162,"['Gryffindor', 'Gryffindor Quidditch team']"
1998,85,165,['Order of the Phoenix']
1999,85,168,['Order of the Phoenix']
2000,85,169,['Gryffindor']
2001,85,172,"['Potter family', 'Gryffindor', 'Order of the Phoenix', 'Gryffindor Quidditch team']"
2002,85,173,"['Potter family', 'Gryffindor', 'Order of the Phoenix']"
2003,85,175,"['Gryffindor', 'Order of the Phoenix']"
2004,86,7,['Ravenclaw']
2005,86,11,['Lord Voldemort']
2006,86,13,['Ravenclaw']
2007,86,14,['Lord Voldemort']
2008,86,15,['Lord Voldemort']
2009,86,19,['Lord Voldemort']
2010,86,26,['Lord Voldemort']
2011,86,41,['Ravenclaw']
2012,86,46,['Ravenclaw']
2013,86,47,['Lord Voldemort']
2014,86,48,['Lord Voldemort']
2015,86,51,['Lord Voldemort']
2016,86,60,['Lord Voldemort']
2017,86,62,['Ravenclaw']
2018,86,65,['Ravenclaw']
2019,86,77,['Ravenclaw']
2020,86,79,['Lord Voldemort']
2021,86,90,['Lord Voldemort']
2022,86,121,['Lord Voldemort']
2023,86,123,['Ravenclaw']
2024,86,124,['Ravenclaw']
2025,86,131,['Ravenclaw']
2026,86,143,['Ravenclaw']
2027,86,147,['Lord Voldemort']
2028,86,151,['Ravenclaw']
2029,86,156,['Ravenclaw']
2030,86,157,['Ravenclaw']
2031,86,166,['Ravenclaw']
2032,86,171,['Ravenclaw']
2033,88,4,['Slytherin']
2034,88,6,['Slytherin']
2035,88,11,['Death Eaters']
2036,88,14,"['Slytherin', 'Death Eaters']"
2037,88,15,['Slytherin']
2038,88,17,['Slug Club']
2039,88,19,['Death Eaters']
2040,88,26,['Death Eaters']
2041,88,47,"['Slytherin', 'Death Eaters']"
2042,88,48,['Slytherin']
2043,88,58,['Slytherin']
2044,88,60,['Death Eaters']
2045,88,61,['Slytherin']
2046,88,71,['Slug Club']
2047,88,74,['Slytherin']
2048,88,79,['Death Eaters']
2049,88,84,['Slug Club']
2050,88,90,['Death Eaters']
2051,88,95,"['Slytherin', 'Slug Club']"
2052,88,96,['Slytherin']
2053,88,98,['Slytherin']
2054,88,111,"['Slytherin', 'Slug Club']"
2055,88,119,['Slytherin']
2056,88,121,['Death Eaters']
2057,88,134,['Slug Club']
2058,88,140,['Slytherin']
2059,88,144,['Slytherin']
2060,88,150,['Slytherin']
2061,88,155,['Slug Club']
2062,88,164,['Slytherin']
2063,88,167,['Slytherin']
2064,88,172,['Slug Club']
2065,90,11,"['Death Eaters', 'Lord Voldemort']"
2066,90,14,"['Death Eaters', 'Lord Voldemort']"
2067,90,15,['Lord Voldemort']
2068,90,19,"['Death Eaters', 'Lord Voldemort']"
2069,90,26,"['Death Eaters', 'Lord Voldemort']"
2070,90,47,"['Death Eaters', 'Lord Voldemort']"
2071,90,48,['Lord Voldemort']
2072,90,51,['Lord Voldemort']
2073,90,60,"['Death Eaters', 'Lord Voldemort']"
2074,90,79,"['Death Eaters', 'Lord Voldemort']"
2075,90,86,['Lord Voldemort']
2076,90,88,['Death Eaters']
2077,90,121,"['Death Eaters', 'Lord Voldemort']"
2078,90,147,['Lord Voldemort']
2079,91,1,['British Ministry of Magic']
2080,91,12,['British Ministry of Magic']
2081,91,20,['British Ministry of Magic']
2082,91,22,['British Ministry of Magic']
2083,91,23,['Hufflepuff']
2084,91,25,['British Ministry of Magic']
2085,91,33,['Hufflepuff']
2086,91,34,['Albus Dumbledore']
2087,91,36,['Hufflepuff']
2088,91,39,['Albus Dumbledore']
2089,91,40,['Albus Dumbledore']
2090,91,43,['British Ministry of Magic']
2091,91,55,['Albus Dumbledore']
2092,91,64,"['British Ministry of Magic', 'Albus Dumbledore']"
2093,91,67,['Hufflepuff']
2094,91,68,['Hufflepuff']
2095,91,73,['British Ministry of Magic']
2096,91,75,['British Ministry of Magic']
2097,91,84,"['British Ministry of Magic', 'Albus Dumbledore']"
2098,91,92,['British Ministry of Magic']
2099,91,93,['British Ministry of Magic']
2100,91,97,['Hufflepuff']
2101,91,98,['Albus Dumbledore']
2102,91,99,['British Ministry of Magic']
2103,91,103,['British Ministry of Magic']
2104,91,107,['British Ministry of Magic']
2105,91,108,['British Ministry of Magic']
2106,91,112,['Hufflepuff']
2107,91,116,['Hufflepuff']
2108,91,131,['British Ministry of Magic']
2109,91,133,['Albus Dumbledore']
2110,91,134,['British Ministry of Magic']
2111,91,138,['Hufflepuff']
2112,91,146,['Albus Dumbledore']
2113,91,154,['Albus Dumbledore']
2114,91,163,['Hufflepuff']
2115,91,165,"['British Ministry of Magic', 'Hufflepuff']"
2116,91,175,['British Ministry of Magic']
2117,92,1,['British Ministry of Magic']
2118,92,12,['British Ministry of Magic']
2119,92,20,['British Ministry of Magic']
2120,92,22,['British Ministry of Magic']
2121,92,25,['British Ministry of Magic']
2122,92,43,['British Ministry of Magic']
2123,92,64,['British Ministry of Magic']
2124,92,73,['British Ministry of Magic']
2125,92,75,['British Ministry of Magic']
2126,92,84,['British Ministry of Magic']
2127,92,91,['British Ministry of Magic']
2128,92,93,['British Ministry of Magic']
2129,92,99,['British Ministry of Magic']
2130,92,103,['British Ministry of Magic']
2131,92,107,['British Ministry of Magic']
2132,92,108,['British Ministry of Magic']
2133,92,131,['British Ministry of Magic']
2134,92,134,['British Ministry of Magic']
2135,92,165,['British Ministry of Magic']
2136,92,175,['British Ministry of Magic']
2137,93,1,['British Ministry of Magic']
2138,93,5,['Order of the Phoenix']
2139,93,9,['Order of the Phoenix']
2140,93,12,['British Ministry of Magic']
2141,93,20,['British Ministry of Magic']
2142,93,21,"['Order of the Phoenix', 'Advance Guard']"
2143,93,22,['British Ministry of Magic']
2144,93,24,['Order of the Phoenix']
2145,93,25,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
2146,93,27,['Order of the Phoenix']
2147,93,34,['Order of the Phoenix']
2148,93,40,['Order of the Phoenix']
2149,93,43,['British Ministry of Magic']
2150,93,55,['Order of the Phoenix']
2151,93,56,['Order of the Phoenix']
2152,93,64,"['British Ministry of Magic', 'Order of the Phoenix']"
2153,93,65,['Order of the Phoenix']
2154,93,66,"['Order of the Phoenix', 'Advance Guard']"
2155,93,73,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
2156,93,75,['British Ministry of Magic']
2157,93,83,"['Order of the Phoenix', 'Advance Guard']"
2158,93,84,"['British Ministry of Magic', 'Order of the Phoenix']"
2159,93,85,['Order of the Phoenix']
2160,93,91,['British Ministry of Magic']
2161,93,92,['British Ministry of Magic']
2162,93,98,['Order of the Phoenix']
2163,93,99,['British Ministry of Magic']
2164,93,103,"['British Ministry of Magic', 'Order of the Phoenix']"
2165,93,104,['Order of the Phoenix']
2166,93,105,['Order of the Phoenix']
2167,93,106,['Order of the Phoenix']
2168,93,107,['British Ministry of Magic']
2169,93,108,"['British Ministry of Magic', 'Order of the Phoenix']"
2170,93,109,['Order of the Phoenix']
2171,93,125,['Order of the Phoenix']
2172,93,131,['British Ministry of Magic']
2173,93,133,['Order of the Phoenix']
2174,93,134,"['British Ministry of Magic', 'Order of the Phoenix']"
2175,93,142,['Order of the Phoenix']
2176,93,143,['Order of the Phoenix']
2177,93,145,['Order of the Phoenix']
2178,93,146,['Order of the Phoenix']
2179,93,155,['Order of the Phoenix']
2180,93,165,"['British Ministry of Magic', 'Order of the Phoenix', 'Advance Guard']"
2181,93,168,"['Order of the Phoenix', 'Advance Guard']"
2182,93,172,['Order of the Phoenix']
2183,93,173,['Order of the Phoenix']
2184,93,175,"['British Ministry of Magic', 'Order of the Phoenix']"
2185,95,4,['Slytherin']
2186,95,6,['Slytherin']
2187,95,14,['Slytherin']
2188,95,15,['Slytherin']
2189,95,17,['Slug Club']
2190,95,47,['Slytherin']
2191,95,48,['Slytherin']
2192,95,58,['Slytherin']
2193,95,61,['Slytherin']
2194,95,71,['Slug Club']
2195,95,74,['Slytherin']
2196,95,84,['Slug Club']
2197,95,88,"['Slytherin', 'Slug Club']"
2198,95,96,['Slytherin']
2199,95,98,['Slytherin']
2200,95,111,"['Slytherin', 'Slug Club']"
2201,95,119,['Slytherin']
2202,95,134,['Slug Club']
2203,95,140,['Slytherin']
2204,95,144,['Slytherin']
2205,95,150,['Slytherin']
2206,95,155,['Slug Club']
2207,95,164,['Slytherin']
2208,95,167,['Slytherin']
2209,95,172,['Slug Club']
2210,96,4,['Slytherin']
2211,96,6,['Slytherin']
2212,96,14,['Slytherin']
2213,96,15,['Slytherin']
2214,96,47,['Slytherin']
2215,96,48,['Slytherin']
2216,96,58,['Slytherin']
2217,96,61,['Slytherin']
2218,96,74,['Slytherin']
2219,96,88,['Slytherin']
2220,96,95,['Slytherin']
2221,96,98,['Slytherin']
2222,96,111,['Slytherin']
2223,96,119,['Slytherin']
2224,96,140,['Slytherin']
2225,96,144,['Slytherin']
2226,96,150,['Slytherin']
2227,96,164,['Slytherin']
2228,96,167,['Slytherin']
2229,97,23,['Hufflepuff']
2230,97,33,['Hufflepuff']
2231,97,36,['Hufflepuff']
2232,97,67,['Hufflepuff']
2233,97,68,['Hufflepuff']
2234,97,91,['Hufflepuff']
2235,97,112,['Hufflepuff']
2236,97,116,['Hufflepuff']
2237,97,138,['Hufflepuff']
2238,97,163,['Hufflepuff']
2239,97,165,['Hufflepuff']
2240,98,4,['Slytherin']
2241,98,5,['Order of the Phoenix']
2242,98,6,['Slytherin']
2243,98,9,['Order of the Phoenix']
2244,98,14,['Slytherin']
2245,98,15,['Slytherin']
2246,98,16,['Harry Potter']
2247,98,21,"['Order of the Phoenix', 'Harry Potter']"
2248,98,24,"['Order of the Phoenix', 'Harry Potter']"
2249,98,25,['Order of the Phoenix']
2250,98,27,['Order of the Phoenix']
2251,98,34,"['Order of the Phoenix', 'Harry Potter', 'Albus Dumbledore']"
2252,98,39,['Albus Dumbledore']
2253,98,40,"['Order of the Phoenix', 'Harry Potter', 'Albus Dumbledore']"
2254,98,47,['Slytherin']
2255,98,48,['Slytherin']
2256,98,55,"['Order of the Phoenix', 'Harry Potter', 'Albus Dumbledore']"
2257,98,56,['Order of the Phoenix']
2258,98,58,['Slytherin']
2259,98,61,['Slytherin']
2260,98,64,"['Order of the Phoenix', 'Harry Potter', 'Albus Dumbledore']"
2261,98,65,"['Order of the Phoenix', 'Harry Potter']"
2262,98,66,['Order of the Phoenix']
2263,98,73,['Order of the Phoenix']
2264,98,74,['Slytherin']
2265,98,77,['Harry Potter']
2266,98,83,['Order of the Phoenix']
2267,98,84,"['Order of the Phoenix', 'Albus Dumbledore']"
2268,98,85,['Order of the Phoenix']
2269,98,88,['Slytherin']
2270,98,91,['Albus Dumbledore']
2271,98,93,['Order of the Phoenix']
2272,98,95,['Slytherin']
2273,98,96,['Slytherin']
2274,98,103,['Order of the Phoenix']
2275,98,104,['Order of the Phoenix']
2276,98,105,['Order of the Phoenix']
2277,98,106,['Order of the Phoenix']
2278,98,108,['Order of the Phoenix']
2279,98,109,['Order of the Phoenix']
2280,98,111,['Slytherin']
2281,98,119,['Slytherin']
2282,98,125,"['Order of the Phoenix', 'Harry Potter']"
2283,98,133,"['Order of the Phoenix', 'Albus Dumbledore']"
2284,98,134,['Order of the Phoenix']
2285,98,140,['Slytherin']
2286,98,142,['Order of the Phoenix']
2287,98,143,['Order of the Phoenix']
2288,98,144,['Slytherin']
2289,98,145,['Order of the Phoenix']
2290,98,146,"['Order of the Phoenix', 'Albus Dumbledore']"
2291,98,150,['Slytherin']
2292,98,154,['Albus Dumbledore']
2293,98,155,['Order of the Phoenix']
2294,98,164,['Slytherin']
2295,98,165,['Order of the Phoenix']
2296,98,167,['Slytherin']
2297,98,168,['Order of the Phoenix']
2298,98,171,['Harry Potter']
2299,98,172,['Order of the Phoenix']
2300,98,173,['Order of the Phoenix']
2301,98,175,"['Order of the Phoenix', 'Harry Potter']"
2302,99,1,['British Ministry of Magic']
2303,99,12,['British Ministry of Magic']
2304,99,20,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
2305,99,22,['British Ministry of Magic']
2306,99,25,['British Ministry of Magic']
2307,99,43,['British Ministry of Magic']
2308,99,64,['British Ministry of Magic']
2309,99,73,['British Ministry of Magic']
2310,99,75,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
2311,99,84,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
2312,99,91,['British Ministry of Magic']
2313,99,92,['British Ministry of Magic']
2314,99,93,['British Ministry of Magic']
2315,99,103,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
2316,99,107,['British Ministry of Magic']
2317,99,108,['British Ministry of Magic']
2318,99,115,['Department of Magical Law Enforcement']
2319,99,131,['British Ministry of Magic']
2320,99,134,"['British Ministry of Magic', 'Department of Magical Law Enforcement']"
2321,99,146,['Department of Magical Law Enforcement']
2322,99,165,['British Ministry of Magic']
2323,99,175,['British Ministry of Magic']
2324,100,5,['Gryffindor']
2325,100,7,"[""Dumbledore's Army""]"
2326,100,9,"[""Dumbledore's Army""]"
2327,100,10,['Gryffindor']
2328,100,13,"[""Dumbledore's Army""]"
2329,100,16,"['Gryffindor', ""Dumbledore's Army""]"
2330,100,24,"[""Dumbledore's Army""]"
2331,100,36,"[""Dumbledore's Army""]"
2332,100,37,"['Gryffindor', ""Dumbledore's Army""]"
2333,100,46,"[""Dumbledore's Army""]"
2334,100,54,['Gryffindor']
2335,100,55,['Gryffindor']
2336,100,56,"['Gryffindor', ""Dumbledore's Army""]"
2337,100,63,['Gryffindor']
2338,100,64,"['Gryffindor', ""Dumbledore's Army""]"
2339,100,66,['Gryffindor']
2340,100,68,"[""Dumbledore's Army""]"
2341,100,71,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2342,100,72,['Gryffindor']
2343,100,79,['Gryffindor']
2344,100,84,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2345,100,85,"['Gryffindor', 'Gryffindor Quidditch team']"
2346,100,103,['Gryffindor']
2347,100,104,"['Gryffindor', 'Gryffindor Quidditch team']"
2348,100,105,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
2349,100,106,"['Gryffindor', ""Dumbledore's Army"", 'Gryffindor Quidditch team']"
